2aminobenzothiazole_conc3_T30,2hydroxyethylhydrazine_conc3_T30,3aminotriazole_conc3_T30,4hydroxytamoxifene_conc3_T30,A23187_conc3_T30,abietic-acid_conc3_T30,acifluorofen-methyl_conc3_T30,aconitine_conc3_T30,agelasine_conc3_T30,alamethicin_conc3_T30,alexidine_conc3_T30,allantoin_conc3_T30,alternariol_conc3_T30,aluminum-sulfate_conc3_T30,amantadine_conc3_T30,amiodarone_conc3_T30,ammonium-persulfate_conc3_T30,amphotericinB_conc3_T30,antimycin_conc3_T30,apicidin_conc3_T30,artemesinin_conc3_T30,azide_conc3_T30,BaCl2_conc3_T30,bafilomycin_conc3_T30,BCS_conc3_T30,betulinic-acid_conc3_T30,bifonazole_conc3_T30,borate_conc3_T30,brefeldinA_conc3_T30,CaCl2_conc3_T30,caffeine_conc3_T30,calcofluor-white_conc3_T30,camptothecin_conc3_T30,castanospermine_conc3_T30,cerulenin_conc3_T30,chloroquine_conc3_T30,chlorpromazine_conc3_T30,chromium-III_conc3_T30,ciclopirox-olamine_conc3_T30,cisplatin_conc3_T30,climbazole_conc3_T30,clotrimazole_conc3_T30,colistin_conc3_T30,congo-red_conc3_T30,crystal-violet_conc3_T30,cycloheximide_conc3_T30,cyclosporin_conc3_T30,cyproconazole_conc3_T30,daphnetin_conc3_T30,deferoxamine_conc3_T30,desiperimine_conc3_T30,dyclonine_conc3_T30,emodin_conc3_T30,erlotinib_conc3_T30,fenpropimorph_conc3_T30,FK506_conc3_T30,fluconazole_conc2_T30,5-fluorocytosine_conc3_T30,fluspirilene_conc3_T30,gallium-nitrate_conc3_T30,geldanamycin_conc3_T30,haloperidol_conc3_T30,hydrogen-peroxide_conc3_T30,hydroxyurea_conc3_T30,hygromycin_conc3_T30,imazilil_conc3_T30,itraconazole_conc3_T30,K252a_conc3_T30,LiCl_conc3_T30,lovastatin_conc3_T30,malachite-green_conc3_T30,manganese-sulfate_conc3_T30,mastaparan_conc3_T30,menadione_conc3_T30,menthol_conc3_T30,metavanadate_conc3_T30,methotrexate_conc3_T30,methylbenzethonium_conc3_T30,MG132_conc3_T30,miconazole_conc3_T30,mitomycin_conc3_T30,MMS-1_conc3_T30,myclobutanil_conc3_T30,mycophenolic-acid_conc3_T30,NA8_conc3_T30,NaCl_conc3_T30,NaNO2_conc3_T30,neomycin-sulfate_conc3_T30,nicotinamide_conc3_T30,nigericin_conc3_T30,nikkomycin_conc3_T30,NiSO4_conc3_T30,palmitic-acid_conc3_T30,pentamidine_isethionate_conc3_T30,phenanthroline_conc3_T30,polyoxinB_conc3_T30,Prussian-Blue_conc3_T30,quinic-acid_conc3_T30,rifamycin_conc3_T30,SDS_conc3_T30,selumenitib_conc3_T30,sertraline_conc3_T30,sodium-iodide_conc3_T30,sodium-molybdate_conc3_T30,sodium-selenite_conc3_T30,sodium-sulfite_conc3_T30,sorafenib_conc3_T30,STF-62247_conc3_T30,suloctodil_conc3_T30,tamoxifen-citrate_conc3_T30,tautomycin_conc3_T30,tellurite_conc3_T30,terbinafine_conc3_T30,thiabendazole_conc3_T30,thozonium-bromide_conc3_T30,tomatine_conc3_T30,trichostatinA_conc3_T30,trimethoprim_conc3_T30,tunicamycin_conc3_T30,usnic-acid_conc3_T30,valinomycin_conc3_T30,verrucarin_conc3_T30,ZnCl2_conc3_T30
24.261387,35.747092,14.453604,20.068838,35.638869,-0.757384,20.570592,-6.831273,-14.341375,-24.25652,42.71465,30.445374,-9.473295,41.996934,11.758379,-40.044932,-4.310031,-4.470557,31.465274,-0.519438,-14.261647,9.64744,69.278699,-20.505473,5.736671,40.70776,57.27913,-0.873847,18.883566,-36.027982,-16.446204,-19.426151,15.441949,29.25517,-20.597755,-23.370858,52.471282,6.94818,0.773547,-45.971933,71.62134,31.317128,-52.136535,-3.015459,-19.080945,-12.438284,-25.94834,-15.082041,-15.403539,38.360184,21.000048,-24.224119,12.588104,5.295772,-35.261902,12.362401,25.952855,-21.278053,14.396899,21.557256,-7.606286,6.136323,30.312524,-54.827832,16.798986,63.360743,2.426829,2.987449,40.822735,1.683758,26.232575,-22.340049,-2.99879,-27.664584,-14.255736,14.695565,18.225626,-18.728382,-9.438189,31.679305,7.105074,-53.625903,1.078537,11.794901,17.613175,9.02147,29.883572,-80.280242,-13.931254,51.54262,34.078545,7.53222,-29.610996,16.98239,2.943428,-0.8864018287451694,-96.243925,32.993762,19.087237,6.325373,-62.947774,45.555451,18.45106,-71.874881,-1.983143,59.97918,-3.417095,25.017131,-13.680884,28.41716,-6.003705,-8.246148,-5.507922,-40.45074,3.607706,-3.412908,-17.140451,5.943942,-12.425637,36.317636,-49.363654,-17.995653,67.458352
9.098248,60.206383,-49.616857,13.066827,-8.473207,10.911505,12.556786,-8.266255,-0.365962,12.592297,6.470306,5.890051,2.650727,-8.941,-0.465448,-9.213519,4.905352,16.032941,-16.036903,-19.257682,-11.715733,14.171042,-33.191929,1.326977,1.62833,28.566136,66.616415,-0.611837,3.423325,-32.02136,-1.690534,0.14711,-17.364065,1.767772,-5.434086,-3.185071,0.267886,18.062658,-3.186328,6.527846,67.665156,-1.027599,17.942664,46.056815,-28.969701,7.346558,-5.487745,-2.526236,-4.357645,33.539642,13.311025,23.011815,-1.461239,-10.895404,-12.75163,3.782158,-26.033239,-3.162521,-25.736492,5.106393,2.959511,0.748881,-17.342054,4.74342,7.406855,7.08436,-11.45318,-0.934565,-8.301333,-5.868457,-18.847503,-9.886515,-6.801568,-8.666606,-1.933264,-0.969943,-3.217346,0.527482,-48.036335,5.15799,-4.96585,-2.354326,-3.266628,17.22269,-15.343444,6.553667,-19.159792,-11.741474,24.19767,1.21413,27.062021,10.652903,10.224585,-6.833225,30.797612,-0.8864018287451694,-7.137449,5.435948,-3.323775,-6.646006,-10.211088,-7.234313,-4.703071,12.524124,-9.216614,-11.532562,5.865543,22.687032,1.519866,16.211628,10.99669,-6.28831,5.600169,-11.048613,3.976717,-13.219724,2.154734,-18.620891,2.819945,1.483614,10.874269,-6.83584,14.85337
56.638877,-24.365791,-25.768603,-1.113109,-11.218456,11.729822,-3.592524,12.708355,-4.260817,19.427183,9.371399,-12.542443,3.755706,-1.444146,5.027693,31.44141,-92.719455,8.02035,30.002741,-0.657175,14.416363,-17.407173,37.651781,14.757774,0.737917,-9.138789,-18.489288,31.364163,14.080884,-2.401812,4.449324,-16.671054,-10.749294,9.100859,-3.494286,6.444977,8.938429,-2.92562,-37.618339,11.815903,37.955776,7.718294,2.088018,8.659959,41.534287,12.583254,-50.875057,51.694609,-11.291531,15.404935,34.610373,-2.96957,-7.873764,2.276126,0.769446,-14.926634,2.355314,1.160337,-18.322314,4.665088,6.08098,-1.179775,90.159929,-17.617566,10.358951,-28.953158,-29.531625,5.126055,-13.1961,8.387778,-33.27911,38.234201,-17.547475,12.940241,4.599011,-18.115882,-26.871912,-50.950966,3.479108,-13.199,10.020226,19.062769,-11.166756,9.163722,-9.638482,-1.214658,17.310857,5.167855,-36.217664,-2.407043,-5.552429,-19.527415,-8.004261,-2.929948,5.970455,48.467102,-6.356044,-39.794796,-17.194957,-11.19136,2.486658,-5.978056,28.066123,61.429202,-35.418762,-34.658378,-0.531605,1.983099,-39.556402,8.358943,-3.186685,-2.932795,21.585512,43.078793,-12.885469,5.759667,-16.096498,21.775957,15.435838,-7.672236,4.259311,7.208123,9.678365
-30.721457,2.172847,-16.587764,7.706546,10.022259,16.018451,-11.957781,13.203199,-44.997421,6.139983,-46.140133,29.625473,-3.438518,68.907152,-3.115932,49.746037,14.125433,-11.647355,16.30406,9.81233,23.221078,78.076025,-65.177742,-33.415041,-39.015224,9.446838,-0.958664,-71.43232,-30.166879,31.481153,18.204345,65.787987,-23.086969,37.362665,10.743836,20.954947,7.197813,49.755097,0.510912,-9.434756,-10.025708,-123.971739,-60.324126,22.58554,58.876507,12.647459,-11.376583,23.495421,10.963765,-16.827781,25.845539,14.384289,14.161732,21.837107,-10.27408,-12.415305,-14.07257,87.735255,28.173337,47.200264,-20.176486,0.173578,1.603171,-34.658871,12.591274,-19.185741,22.233949,-4.072045,42.033458,-0.513596,-102.224837,-2.408702,-3.317302,-10.248029,4.464508,5.05428,-12.118549,-13.938638,12.77675,29.035392,-44.500937,-7.430297,-15.018922,-54.075292,2.786121,18.070151,-26.917244,-3.940796,-26.749854,25.596943,30.300686,-1.650706,30.370587,-217.942643,21.713337,38.539146,-7.340441,12.864745,-12.428103,12.680592,-7.984599,-31.057111,-24.685719,55.582031,17.403436,89.76727,16.126003,-25.630715,0.510555,-3.661635,-4.49903,-39.257671,-17.24231,2.399011,7.779586,13.793621,7.99501,50.79252,22.125337,4.369431,-6.296112,-10.536578,40.855429
32.257861,-12.299964,-61.811874,0.953533,32.920908,8.030279,-4.845619,13.897197,13.819263,2.879245,-27.01277,-5.427132,-4.875111,52.60124,1.490464,-31.472267,-63.963839,54.055829,-38.525627,37.699412,89.488894,101.103998,50.73146,16.055112,-78.317328,-14.33208,-26.905497,26.18273,-58.463521,99.642253,0.108253,33.653412,-85.009826,10.863244,5.497818,23.62272,26.575082,-127.967777,-15.99338,-54.917565,139.621373,11.295099,-17.710566,153.848361,-43.833266,-15.621183,-62.72556,-42.844872,-20.653995,-49.056171,52.388662,8.025775,26.308245,8.004129,-9.172891,-4.765155,-28.130363,-15.549702,-22.149668,-5.937405,23.491239,10.703458,157.711053,-39.627249,15.953027,21.987488,79.364629,-6.085276,19.105729,-8.185194,-135.140104,46.785612,13.407107,1.218135,21.903198,44.429971,-30.931986,-20.53948,-2.816585,20.503232,2.301942,1450.171859,-39.577359,26.79181,-27.76342,-2.113041,44.807708,56.867433,-62.403916,-23.665782,-30.823499,-12.056219,25.380498,-79.085656,5.697852,39.649949,45.751237,-45.62629,-8.039598,-2.55098,35.676238,-11.862688,-20.898821,70.095008,12.360121,108.066416,35.435866,43.436918,-39.397564,55.840002,-19.763435,-40.661725,-4.837435,36.344111,70.591157,-20.975288,20.820873,32.414066,16.869979,27.877851,-29.679062,1.407962,25.058893
6.104712,58.30185,-24.948274,6.760259,-1.345335,3.012312,16.026013,-8.313133,-0.115406,-5.179195,-12.747003,4.086895,-3.870846,19.452155,-11.407321,16.82555,28.122555,-22.809464,-0.438227,-21.800082,17.395085,-10.644294,2.918956,-18.673331,-3.438105,-16.82386,8.860105,2.888743,-11.551053,10.46125,0.434086,-7.354721,-3.334654,-16.085411,10.152764,-1.861441,3.71859,9.90841,9.776844,9.831865,33.977954,6.30515,-3.168454,15.809331,-32.880707,-5.016275,-31.403625,-29.0251,14.285306,0.665963,-1.699041,-6.573769,42.383058,18.201042,10.775738,-18.018537,23.736464,-1.855663,7.052119,-6.723912,25.042264,5.805411,10.053106,-2.424861,-1.157947,-6.763896,11.429764,0.137322,-54.587514,0.148319,32.723235,-97.623581,-2.708031,14.839295,-4.691617,2.831218,-11.307429,-6.640696,-9.947161,16.478423,-1.99111,-2.931848,-0.89059,-4.192403,5.168476,4.796599,12.852045,8.67925,1.382927,-1.36714,19.849032,-9.210773,4.20785,2.017067,-2.353457,-0.8864018287451694,31.945057,-10.33851,19.59597,11.504217,-4.321189,10.910363,-10.100917,-30.397656,40.167434,-18.876684,4.072511,-13.72443,-14.092672,7.361819,-5.577948,7.064419,1.6265,-9.187647,-3.037915,31.19958,7.082291,15.598016,13.957941,-0.306681,10.951855,-6.197807,-9.259372
17.690876,21.150277,3.389772,5.598227,-16.427688,8.646685,-29.851134,5.52156,33.316467,10.799202,33.489986,12.43299,0.600378,30.085637,-27.388011,-50.578475,12.752175,64.87719,-12.781132,-31.57299,-20.914337,16.021368,-85.893183,-15.693744,39.39802,-1.962566,-10.174752,-23.172363,12.497616,14.147487,-13.578092,-20.565731,42.036511,6.577007,-8.731077,-0.732121,5.372161,39.019406,26.250352,51.595066,-36.864215,-3.946639,-15.783503,-46.374953,-30.060337,18.121027,-7.945542,-2.273183,4.528988,11.127064,1.631978,13.209655,0.065418,-6.867251,-20.058763,-31.26048,12.330057,25.852429,-5.651319,-46.698831,-3.381833,-8.862868,7.722406,57.790333,6.231567,-30.36837,-11.848564,-32.069461,-1.466058,3.381074,-26.312055,58.398749,-5.428323,0.087333,-17.40894,7.533373,5.754404,45.611231,-1.648407,-3.694944,-24.320065,3.635774886623179,15.621884,-42.485371,22.552545,-4.880915,32.226896,-18.321519,11.683394,11.518938,43.733383,2.631204,-8.527346,32.748988,-7.887797,-8.652609,-66.571303,28.225923,20.009175,-14.763062,-28.31995,12.062135,14.972061,49.626487,5.877156,198.304669,-39.840796,-22.062295,-41.764643,37.035292,-0.517342,2.015466,-14.677862,-23.284934,-59.108434,-5.680636,-7.803195,2.533567,38.942813,40.336245,3.961369,-12.052553,-2.894732
-5.087988,10.030147,-8.361423,19.232934,13.897021,5.515661,-19.285238,7.814107,-1.420403,-0.881502,-134.880039,0.006109,-4.683224,31.143007,22.628283,-5.573981,-3.582617,-5.389698,41.710046,-5.815479,9.066285,-35.994269,-10.393808,28.531106,-0.66173,-23.521625,6.186658,-11.626923,-19.166737,-17.551482,-7.314852,-3.178791,-7.115409,3.339972,-4.956251,12.849723,6.761042,-1.967736,-10.580089,-6.291923,-86.586805,-19.178213,3.613145,-7.20609,-39.553193,25.255464,-6.202098,69.282163,0.383779,10.29211,-8.634978,-10.396147,-3.97419,9.352261,19.254368,7.624221,-12.742085,4.246915,1.995364,-25.813915,-14.086492,4.988964,24.270683,-4.158596,3.746252,31.762048,15.679446,3.318029,6.571125,-21.666944,-41.357625,-27.055616,7.431881,-5.505145,-11.242709,4.428583,-1.420132,-8.734571,-4.896825,21.70486,-4.808546,-15.158471,3.124582,-2.848609,-2.597187,21.005379,-23.471858,-6.799029,5.677875,5.915689,-12.066644,22.450534,22.260966,-30.261121,12.982087,-0.8864018287451694,102.537586,-0.829395,41.422072,-9.363578,5.882126,-8.535439,14.743999,40.463319,28.343785,23.517739,-2.609017,27.723568,18.506706,-0.775751,-1.455997,-40.856651,26.11356,22.988673,-16.310119,-2.460021,2.137757,-11.920818,34.281071,17.616284,19.358636,-13.805302,8.15668
31.912186,42.637377,6.694517,-1.28965,-198.099914,-11.295346,-2.315825,20.580811,-9.270474,-29.811682,41.194934,8.37422,3.854337,17.240395,16.5499,15.095551,28.450708,59.497637,12.700409,3.303773,-18.073995,-83.546292,96.605321,7.664343,49.869159,48.871299,63.110057,-18.065919,9.935301,-32.415469,-12.464291,-28.26446,-27.222295,14.445506,-22.790856,-33.018699,-43.711017,-13.474359,-38.404639,33.363729,-143.774161,7.154727,-7.540247,34.797043,-77.250573,17.912397,-11.217455,8.597488,19.175612,-43.444831,-8.175048,-20.626814,-3.718773,6.916101,-153.175533,36.430072,-36.147968,-32.867964,1.007542,24.060505,44.854985,7.396939,-64.77398,16.078063,3.425409,-7.598017,22.063442,-1.149395,-15.856717,9.154909,50.324848,27.385784,3.989853,-15.872481,-10.03883,-44.9094,1.469021,2.167426,-31.614191,-15.395198,-15.812722,-64.037543,-4.898127,-34.908896,-30.416197,8.664195,-34.269719,-3.253768,4.503807,16.370962,23.336144,-56.94097,-41.767627,-39.553883,-22.002509,-39.110517,-41.883163,16.580011,6.448524,3.649061,-7.67205,35.226201,-39.582881,-95.986425,-63.002482,-38.925809,30.2229,-25.308582,18.303701,-15.839117,-2.691487,-77.802938,11.565631,6.365685,19.865759,-9.274157,24.794705,16.172985,-60.690536,-16.518383,-216.287117,9.242865,-21.066966
2.427162,7.104754,5.718847,-6.935169,20.95229,1.462824,-11.022498,-8.53652,19.540638,6.489588,-20.237604,21.031526,0.508869,12.994955,2.647858,-3.600543,19.360848,-8.388478,-10.098031,-4.466523,-6.5433,6.154028,2.64336,14.553117,-10.275956,-19.687439,5.516446,-12.787697,-2.262743,19.860562,-1.953804,-5.105134,-3.028527,19.379216,-29.864187,4.992916,-10.363001,-3.275828,-10.521843,6.112817,83.374433,-2.969323,1.826926,-1.559307,1.613621,10.113838,-34.592446,5.342657,-4.000693,1.963176,9.01993,2.790599,-0.54047,-4.718974,11.82697,-2.672488,23.677924,18.732299,10.2965,4.468001,17.577095,-2.062655,-20.906766,-12.13555,-6.603376,-6.267157,36.830751,6.218336,4.6569,11.454341,-5.371904,-4.856638,11.665021,2.37687,-10.564813,-1.700068,-1.847227,15.687967,-2.464124,-9.552706,4.454987,0.240297,11.958676,-0.507454,-23.660363,23.42884,-15.182209,-11.895257,-6.109044,5.015894,4.020673,5.683711,-3.696468,10.264746,8.255938,-0.8864018287451694,7.758871,21.269153,-1.483041,-9.126415,-3.630762,8.644129,-11.673417,21.277721,26.024988,7.803828,-9.392704,17.946071,-8.833634,10.2851,-0.373699,12.66231,18.230437,-44.866187,-1.216798,3.314166,-3.201085,-44.414863,-18.618126,3.944047,-0.261236,3.08266,21.980296
20.946003,-67.531982,24.697985,43.870248,12.29566,21.909827,15.615162,14.657155,-21.633232,-42.745873,-31.725988,3.284866,8.53258,21.669891,-33.461119,-14.666445,9.172934,-3.240799,55.269894,33.810917,-13.546956,29.047249,22.868159,30.942882,18.208147,6.994137,-12.47961,6.882262,10.260545,-0.885578,67.151043,2.41732,23.873064,-19.019845,35.19651,0.641295,-6.29213,-12.715891,-57.69236,30.033674,116.39261,3.555276,20.034316,4.02621,-32.990556,-13.825702,-12.254317,-10.901891,10.862245,17.682443,6.129021,7.505363,-35.355194,-26.07429,25.531002,-0.647106,-25.618904,-44.525314,-18.827968,-11.854731,3.991289,-13.03528,-5.014154,10.043677,-2.603257,-6.398159,68.99598,-27.541728,-26.262705,0.650793,-4.702378,-32.96853,13.409283,-44.361782,12.302573,0.944193,-39.789444,-17.021405,8.996334,55.536786,-14.575332,41.811355,-79.057012,-15.54039,14.846765,-14.915638,-1.959915,8.798336,38.757593,-25.539862,-9.875907,27.226607,35.22664,-41.837071,-20.34504,35.116609,58.127411,-1.428496,-31.011707,22.258949,9.151702,3.429541,4.597049,-58.193834,7.079034,63.275213,-15.518287,-28.610152,42.283692,9.062626,-24.390949,-40.968006,-99.374091,95.297499,18.566707,0.016659,7.516947,-13.398149,69.356514,-22.887088,1.722575,-9.453872,2.05025
16.220738,-9.860807,-8.23236,5.10355,-15.168206,-33.187288,-7.956228,7.706787,-0.822036,-14.696054,-13.411072,15.54613,-1.760418,-26.106951,20.836977,24.569263,3.174784,5.453169,3.524058,-23.887828,0.349952,11.002349,21.988477,-21.851048,-10.255787,19.001964,-4.749477,-26.625941,31.013764,-7.845146,2.565482,6.08444,24.246112,-12.368001,4.594592,4.957115,-0.094462,-14.093706,35.455174,14.054992,-6.759904,14.819373,38.411991,4.176424,-8.035387,-7.589189,25.020088,-10.24503,0.071106,11.728059,-16.068531,-10.193664,4.840163,7.024715,3.714041,-2.150956,-5.837489,-5.568322,1.896608,-18.619768,4.361035,-3.547162,-58.053915,4.260613,8.667591,-26.323246,7.195965,18.421133,17.813097,8.885474,-45.218356,-4.705412,-11.271513,0.965725,8.104464,-6.764644,17.009898,-15.015748,-2.592026,-20.071282,4.451302,51.036303,-0.152404,65.124333,-8.263024,0.94979,47.703424,6.1465,22.532684,-24.531695,27.23347,12.707222,-40.396004,-10.873029,1.033388,-5.54508,4.446518,7.204233,11.98822,18.94631,7.759346,-20.206811,18.120044,-20.960286,0.301705,24.975959,5.304124,3.935127,6.939363,-3.309106,4.633361,-19.311757,-2.563387,2.654282,5.498865,10.410066,12.373907,5.832914,2.348307,-7.812087,-4.251769,-3.859334,25.502356
-42.319674,12.647311,31.325022,-22.930645,17.513599,-4.749,1.441276,-11.228706,-6.249765,19.365583,103.635274,-6.332842,-8.470706,7.439688,29.910412,-21.999334,13.392517,80.581483,-36.303471,-29.500843,29.071138,-11.481337,-20.60616,-15.110721,-34.799418,42.154451,42.303226,30.180146,14.065586,-48.397911,-8.068273,19.31324,-23.306876,17.799227,-15.161283,-0.387973,-12.418573,1.219274,-4.04039,-29.51044,-70.789924,-60.013814,2.210598,-17.052111,-77.13362,-3.356833,24.433176,-13.605075,-35.679702,19.207902,-21.543175,11.248111,-11.2367,-21.549427,40.736717,-1.529718,3.678038,-3.579541,2.833336,-18.12396,-57.116902,15.107251,-14.87294,-22.733583,-11.455832,10.976972,7.526223,14.581378,-47.850892,5.036411,131.016408,58.845021,25.756765,-2.548895,18.516874,-0.27343,-7.159872,10.11469,4.981854,53.484192,2.548541,1.672363,-7.088096,-30.274441,-31.81027,-14.230224,61.962507,-8.969892,13.404003,-14.247292,-4.108219,-22.239806,-4.847495,-8.506765,5.743694,9.658831,89.043543,-3.746472,-9.974018,-3.964767,32.998807,-5.36817,-62.610254,-150.144854,2.870467,51.183739,14.605908,-30.11272,27.356222,-17.984628,-10.501827,-9.484037,3.631169,33.369488,-48.522922,1.254241,-9.492657,1.83766,-60.467199,17.577647,26.970074,6.448695,-6.463029
13.054354,-17.692805,6.206537,-6.250766,-4.064826,-41.038985,-9.18393,11.876106,-10.550596,7.394958,15.92912,44.98081,3.345167,27.792582,1.972319,10.300456,-18.331559,39.9143,41.442034,-69.710829,-34.57498,-18.982704,4.610112,-19.11127,91.787131,-10.609222,32.446586,-4.571761,-36.863843,38.084011,-25.51827,42.506597,22.210667,-2.818088,16.885087,-12.821925,-42.405474,19.543438,13.536876,4.453951,-69.097159,105.719254,15.881487,23.761997,22.487817,21.745431,-5.728556,-54.691466,-1.291792,97.969953,14.720723,-14.050692,18.83242,0.420117,34.895812,24.68494,-73.431148,12.895963,-18.463298,0.307682,-31.361361,-15.076058,33.412095,11.03679,-40.353373,-18.339294,-18.410907,11.732837,18.742298,-11.572113,-28.733184,-68.344911,-8.028913,23.823547,-11.291532,6.613033,22.96499,19.691479,-22.733904,-21.99449,13.663947,-51.63616,68.204512,-12.227112,25.81109,-7.568144,8.737115,-28.135594,22.622844,-7.655335,-14.325993,-0.295934,-45.820517,3.817157,-3.941705,29.570377,-74.884765,66.947854,20.749988,-9.442375,11.418961,26.338961,44.415311,26.474662,52.784362,79.457994,26.185723,-2.441998,15.096834,-13.282324,-12.071943,1.064369,-1.46218,72.938139,-63.604253,18.449463,1.3441016434642856,-99.074146,57.154784,-7.996047,22.340733,27.111663,8.270036
16.854499,3.735462,12.624209,-16.6375,0.706334,15.677395,-41.032448,12.407973,32.661417,-4.756115,44.703521,-43.008462,-3.508167,13.444278,-9.700743,-14.138269,-18.625755,-79.476539,50.424823,5.371603,10.153458,-2.95856,27.280182,42.249105,43.563865,-23.224779,-26.916224,-0.515193,-13.578555,-5.581185,17.822915,-25.042508,-1.965415,-22.327786,5.739712,-1.661472,-1.167171,5.29199,22.397801,-12.639226,66.034247,-23.381209,-1.257185,3.784724,16.673836,-68.077852,-31.109189,-15.914607,-1.632082,18.345214,34.333615,-6.983824,-2.445292,2.875182,-24.23711,33.3158,-1.987284,-19.168628,-11.163915,-2.762604,8.410778,9.739373,24.016139,-8.296681,3.630558,5.244586,-3.760381,-4.619076,17.134321,-16.243396,6.452422,20.663806,10.996551,19.758994,-5.074658,4.768402,38.817103,0.33732,49.929157,-4.113622,-3.417859,-10.248142,24.349606,-83.024722,-23.83162,13.646092,-4.140159,-49.609953,-38.873437,-15.704511,18.704916,25.648218,30.069595,-7.044021,-11.224387,-0.8864018287451694,-27.144922,-22.762376,9.256989,-24.814481,-80.345911,1.241036,-0.899954,49.186166,4.396665,9.840621,8.263126,-30.179961,1.003716,-15.200795,-0.168993,45.085499,34.306945,-67.885305,29.483764,-57.409288,5.747889,10.919346,1.891853,12.403462,29.744473,-17.078389,6.477593
-64.715092,-9.993977,-13.876458,-12.978647,-2.066259,33.451999,14.469209,-5.37733,13.489506,-1.789713,-14.38838,-22.30566,7.833198,46.432924,9.801411,1.960055,-45.192688,28.16169,0.875499,-2.525787,-16.017066,-2.779078,-21.717402,-25.451889,2.654016,-24.61547,-1.500584,22.379409,-18.858943,5.098899,-12.72718,-4.621572,-6.629679,22.386236,-61.410171,-67.112973,-0.52372,39.591792,1.684367,-31.736858,-9.462971,-18.788199,48.978437,20.336072,17.456276,-19.338414,-8.792327,3.504268,-18.884255,5.378568,27.244719,-2.577098,-61.616507,-7.65519,10.671694,-11.373109,-32.222807,13.71105,-12.580868,6.179983,-89.181869,5.360166,65.689101,-14.937505,7.540884,4.473598,-8.436107,0.01125,10.757829,8.661949,-23.018264,-1.877977,47.943845,-5.625103,-1.146854,-1.534213,-34.917856,15.879314,0.165354,9.648732,11.184866,-20.281191,-62.797056,-8.53767,0.232986,14.952695,-88.042676,-24.760286,17.529058,31.315467,-19.488011,5.167805,9.821442,-42.951666,14.77324,5.173863,-9.143764,-9.041766,-18.520756,6.594057,-1.899042,9.566783,17.545218,8.289693,-15.794707,33.023864,-5.596208,18.299453,-20.868081,-6.299978,5.272018,-11.939721,12.949327,31.877749,12.346323,-9.409403,10.659826,-12.175056,-24.566786,3.976598,-17.899909,-43.441656,-14.428071
-10.920596,12.2401,-3.968232,-7.295802,-2.401284,-16.52862,-11.620666,12.593985,16.82813,-21.069667,17.130417,-26.526289,-6.420547,21.317676,65.567812,18.314745,2.900855,28.977475,0.914507,-26.117143,-8.961481,-12.806115,22.583425,-13.036502,27.443037,38.990371,16.62522,12.840259,30.423292,33.716745,0.146122,14.299841,3.320153,17.831503,30.105665,-16.287731,-1.498138,0.263196,-4.592328,11.693416,-51.109382,-16.467429,0.183503,11.567343,-48.228768,7.410257,-30.587301,-35.24093,16.100241,-11.608903,-8.969582,-10.514147,11.771096,29.044126,-175.41131,8.672434,-10.110592,-9.402891,6.549837,-6.519697,-11.168325,33.109611,-42.159243,-7.271322,-4.393204,16.286946,16.283391,14.393408,-7.327093,-10.651339,124.244645,9.738108,2.641622,4.978871,3.506455,-4.169804,-22.533475,16.125077,-4.426497,-23.587323,4.722585,28.403086,5.90076,-28.98849,4.317657,-13.982219,-7.824983,-5.494763,-19.166263,-4.673283,1.757563,-21.472877,-39.982243,4.936353,-28.361674,17.55954,44.756161,-31.899106,-6.270968,39.199961,12.53711,15.247659,-24.975218,-114.900794,33.537351,-78.839614,18.539937,-55.087755,13.057785,0.146275,-9.026235,-74.886467,-1.682122,3.286904,-12.39363,-9.991015,24.776816,34.774935,37.741963,9.147078,-40.774282,-12.106327,30.535868
35.644464,25.147179,-27.398447,-9.032232,-26.085543,-0.842122,7.624081,-12.744455,-30.21599,-36.050247,46.552414,-30.055431,-18.340112,2.089093,-3.916554,11.397232,-93.147176,-33.763878,-4.170192,6.469467,20.467583,39.641399,57.661618,-6.50518,-6.157866,-29.37993,11.868682,9.340883,-3.072114,12.559592,5.913146,-30.772188,-56.011023,22.484421,-3.828437,-1.462047,-12.675929,-0.495083,-16.640149,11.273992,-25.14139,0.639228,19.504739,-8.888958,5.736583,-7.229841,46.416377,-22.006908,-35.162822,-38.478826,-8.886618,-9.053295,66.47989,1.599117,18.525709,-19.714258,4.490636,1.553898,4.411947,-0.407525,15.02396,-5.723318,106.503935,18.124805,-1.555254,6.094907,-21.147238,-2.293365,62.011751,25.046227,-2.481196,-10.266195,10.492727,-8.664582,9.723008,18.115612,15.649856,-26.644228,18.167534,44.757956,-11.58361,-17.250917,22.074114,-39.410453,-21.620206,2.309934,-13.495483,47.76656,-10.12744,-6.003787,6.153941,-0.650893,5.745094,-1.718154,6.101685,18.704129,-0.863319,44.632899,-55.438818,-9.377034,8.544544,10.5853,-21.526362,58.170821,-62.395389,-36.307384,23.840283,0.355769,-0.426262,-6.695429,9.796572,21.329576,22.462936,-2.222986,-4.942803,38.708812,-5.336844,-30.236326,-107.135808,22.180232,-42.559581,5.895859,29.467478
